workerId,ID,pairID,count,event,eventCat,construction,sentence
A2JI5RNPPXE8QE,68,76,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,12,5,5.0,cuddling,PC,TRA,
A2JI5RNPPXE8QE,74,82,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,62,70,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,77,85,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,63,71,2.0,filler,filler,filler,
A2JI5RNPPXE8QE,39,3,1.0,assuring,DM,INT,
A2JI5RNPPXE8QE,19,1,3.0,scolding,DC,INT,
A2JI5RNPPXE8QE,53,61,3.0,filler,filler,filler,
A2JI5RNPPXE8QE,29,5,1.0,presenting,DC,INT,
A2JI5RNPPXE8QE,79,87,50.0,filler,filler,filler,
A2JI5RNPPXE8QE,55,63,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,71,79,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,64,72,5.0,filler,filler,filler,
A2JI5RNPPXE8QE,75,83,250.0,filler,filler,filler,
A2JI5RNPPXE8QE,78,86,10.0,filler,filler,filler,
A2JI5RNPPXE8QE,32,6,1.0,addressing,DC,TRA,
A2JI5RNPPXE8QE,38,2,1.0,assisting,DM,TRA,
A2JI5RNPPXE8QE,61,69,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,16,7,1.0,shaking,PC,TRA,
A2JI5RNPPXE8QE,54,62,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,57,65,10.0,filler,filler,filler,
A2JI5RNPPXE8QE,3,2,10.0,kicking,PC,INT,
A2JI5RNPPXE8QE,28,4,10.0,speaking,DC,TRA,
A2JI5RNPPXE8QE,73,81,10.0,filler,filler,filler,
A2JI5RNPPXE8QE,59,67,200.0,filler,filler,filler,
A2JI5RNPPXE8QE,2,1,1.0,kissing,PC,TRA,
A2JI5RNPPXE8QE,9,4,1.0,embracing,PC,INT,
A2JI5RNPPXE8QE,72,80,5.0,filler,filler,filler,
A2JI5RNPPXE8QE,6,3,1.0,hugging,PC,TRA,
A2JI5RNPPXE8QE,76,84,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,56,64,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,66,74,2.0,filler,filler,filler,
A2JI5RNPPXE8QE,35,1,2.0,advising,DM,INT,
A2JI5RNPPXE8QE,70,78,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,60,68,1.0,filler,filler,filler,
A2JI5RNPPXE8QE,25,3,1.0,talking,DC,INT,
A2JI5RNPPXE8QE,42,4,5.0,encouraging,DM,TRA,
A2JI5RNPPXE8QE,21,7,2.0,thanking,DM,INT,
A2JI5RNPPXE8QE,13,6,10.0,poking,PC,INT,
A2JI5RNPPXE8QE,65,73,100.0,filler,filler,filler,
A2JI5RNPPXE8QE,47,5,10.0,recognizing,DM,INT,
A2JI5RNPPXE8QE,67,75,20.0,filler,filler,filler,
A2JI5RNPPXE8QE,69,77,1.0,filler,filler,filler,
A34PK1C7TPHWG3,50,6,1.0,supporting,DM,TRA,
A34PK1C7TPHWG3,58,66,7.0,filler,filler,filler,
A34PK1C7TPHWG3,24,2,1.0,lecturing,DC,TRA,
A34PK1C7TPHWG3,68,76,1.0,filler,filler,filler,
A34PK1C7TPHWG3,12,5,1.0,cuddling,PC,TRA,
A34PK1C7TPHWG3,74,82,1.0,filler,filler,filler,
A34PK1C7TPHWG3,62,70,2.0,filler,filler,filler,
A34PK1C7TPHWG3,77,85,100.0,filler,filler,filler,
A34PK1C7TPHWG3,63,71,2.0,filler,filler,filler,
A34PK1C7TPHWG3,39,3,2.0,assuring,DM,INT,
A34PK1C7TPHWG3,19,1,2.0,scolding,DC,INT,
A34PK1C7TPHWG3,53,61,2.0,filler,filler,filler,
A34PK1C7TPHWG3,29,5,2.0,presenting,DC,INT,
A34PK1C7TPHWG3,79,87,1.0,filler,filler,filler,
A34PK1C7TPHWG3,55,63,3.0,filler,filler,filler,
A34PK1C7TPHWG3,71,79,2.0,filler,filler,filler,
A34PK1C7TPHWG3,64,72,1.0,filler,filler,filler,
A34PK1C7TPHWG3,75,83,3.0,filler,filler,filler,
A34PK1C7TPHWG3,78,86,3.0,filler,filler,filler,
A34PK1C7TPHWG3,32,6,2.0,addressing,DC,TRA,
A34PK1C7TPHWG3,38,2,1.0,assisting,DM,TRA,
A34PK1C7TPHWG3,61,69,1.0,filler,filler,filler,
A34PK1C7TPHWG3,16,7,1.0,shaking,PC,TRA,
A34PK1C7TPHWG3,54,62,1.0,filler,filler,filler,
A34PK1C7TPHWG3,57,65,1.0,filler,filler,filler,
A34PK1C7TPHWG3,3,2,2.0,kicking,PC,INT,
A34PK1C7TPHWG3,28,4,1.0,speaking,DC,TRA,
A34PK1C7TPHWG3,73,81,3.0,filler,filler,filler,
A34PK1C7TPHWG3,59,67,3.0,filler,filler,filler,
A34PK1C7TPHWG3,2,1,1.0,kissing,PC,TRA,
A34PK1C7TPHWG3,9,4,2.0,embracing,PC,INT,
A34PK1C7TPHWG3,72,80,4.0,filler,filler,filler,
A34PK1C7TPHWG3,6,3,1.0,hugging,PC,TRA,
A34PK1C7TPHWG3,76,84,3.0,filler,filler,filler,
A34PK1C7TPHWG3,56,64,2.0,filler,filler,filler,
A34PK1C7TPHWG3,66,74,1.0,filler,filler,filler,
A34PK1C7TPHWG3,35,1,2.0,advising,DM,INT,
A34PK1C7TPHWG3,70,78,2.0,filler,filler,filler,
A34PK1C7TPHWG3,60,68,1.0,filler,filler,filler,
A34PK1C7TPHWG3,25,3,2.0,talking,DC,INT,
A34PK1C7TPHWG3,42,4,1.0,encouraging,DM,TRA,
A34PK1C7TPHWG3,21,7,2.0,thanking,DM,INT,
A34PK1C7TPHWG3,13,6,2.0,poking,PC,INT,
A34PK1C7TPHWG3,65,73,2.0,filler,filler,filler,
A34PK1C7TPHWG3,47,5,3.0,recognizing,DM,INT,
A34PK1C7TPHWG3,67,75,18.0,filler,filler,filler,
A34PK1C7TPHWG3,69,77,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,50,6,1.0,supporting,DM,TRA,
ADKKDK6P4MS1Z,58,66,5.0,filler,filler,filler,
ADKKDK6P4MS1Z,24,2,1.0,lecturing,DC,TRA,
ADKKDK6P4MS1Z,68,76,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,12,5,1.0,cuddling,PC,TRA,
ADKKDK6P4MS1Z,74,82,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,62,70,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,77,85,10.0,filler,filler,filler,
ADKKDK6P4MS1Z,63,71,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,39,3,2.0,assuring,DM,INT,
ADKKDK6P4MS1Z,19,1,2.0,scolding,DC,INT,
ADKKDK6P4MS1Z,53,61,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,29,5,2.0,presenting,DC,INT,
ADKKDK6P4MS1Z,79,87,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,55,63,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,71,79,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,64,72,6.0,filler,filler,filler,
ADKKDK6P4MS1Z,75,83,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,78,86,3.0,filler,filler,filler,
ADKKDK6P4MS1Z,32,6,1.0,addressing,DC,TRA,
ADKKDK6P4MS1Z,38,2,3.0,assisting,DM,TRA,
ADKKDK6P4MS1Z,61,69,2.0,filler,filler,filler,
ADKKDK6P4MS1Z,16,7,2.0,shaking,PC,TRA,
ADKKDK6P4MS1Z,54,62,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,57,65,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,3,2,2.0,kicking,PC,INT,
ADKKDK6P4MS1Z,28,4,1.0,speaking,DC,TRA,
ADKKDK6P4MS1Z,73,81,2.0,filler,filler,filler,
ADKKDK6P4MS1Z,59,67,20.0,filler,filler,filler,
ADKKDK6P4MS1Z,2,1,1.0,kissing,PC,TRA,
ADKKDK6P4MS1Z,9,4,2.0,embracing,PC,INT,
ADKKDK6P4MS1Z,72,80,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,6,3,1.0,hugging,PC,TRA,
ADKKDK6P4MS1Z,76,84,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,56,64,2.0,filler,filler,filler,
ADKKDK6P4MS1Z,66,74,2.0,filler,filler,filler,
ADKKDK6P4MS1Z,35,1,2.0,advising,DM,INT,
ADKKDK6P4MS1Z,70,78,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,60,68,1.0,filler,filler,filler,
ADKKDK6P4MS1Z,25,3,2.0,talking,DC,INT,
ADKKDK6P4MS1Z,42,4,2.0,encouraging,DM,TRA,
ADKKDK6P4MS1Z,21,7,2.0,thanking,DM,INT,
ADKKDK6P4MS1Z,13,6,2.0,poking,PC,INT,
ADKKDK6P4MS1Z,65,73,3.0,filler,filler,filler,
ADKKDK6P4MS1Z,47,5,2.0,recognizing,DM,INT,
ADKKDK6P4MS1Z,67,75,20.0,filler,filler,filler,
ADKKDK6P4MS1Z,69,77,10.0,filler,filler,filler,
A94DL4GI8ZBUO,50,6,6.0,supporting,DM,TRA,
A94DL4GI8ZBUO,58,66,2.0,filler,filler,filler,
A94DL4GI8ZBUO,24,2,1.0,lecturing,DC,TRA,
A94DL4GI8ZBUO,68,76,1.0,filler,filler,filler,
A94DL4GI8ZBUO,12,5,2.0,cuddling,PC,TRA,
A94DL4GI8ZBUO,74,82,5.0,filler,filler,filler,
A94DL4GI8ZBUO,62,70,1.0,filler,filler,filler,
A94DL4GI8ZBUO,77,85,1.0,filler,filler,filler,
A94DL4GI8ZBUO,63,71,1.0,filler,filler,filler,
A94DL4GI8ZBUO,39,3,2.0,assuring,DM,INT,
A94DL4GI8ZBUO,19,1,3.0,scolding,DC,INT,
A94DL4GI8ZBUO,53,61,2.0,filler,filler,filler,
A94DL4GI8ZBUO,29,5,2.0,presenting,DC,INT,
A94DL4GI8ZBUO,79,87,1.0,filler,filler,filler,
A94DL4GI8ZBUO,55,63,1.0,filler,filler,filler,
A94DL4GI8ZBUO,71,79,1.0,filler,filler,filler,
A94DL4GI8ZBUO,64,72,10.0,filler,filler,filler,
A94DL4GI8ZBUO,75,83,100.0,filler,filler,filler,
A94DL4GI8ZBUO,78,86,1.0,filler,filler,filler,
A94DL4GI8ZBUO,32,6,1.0,addressing,DC,TRA,
A94DL4GI8ZBUO,38,2,8.0,assisting,DM,TRA,
A94DL4GI8ZBUO,61,69,1.0,filler,filler,filler,
A94DL4GI8ZBUO,16,7,1.0,shaking,PC,TRA,
A94DL4GI8ZBUO,54,62,1.0,filler,filler,filler,
A94DL4GI8ZBUO,57,65,1.0,filler,filler,filler,
A94DL4GI8ZBUO,3,2,5.0,kicking,PC,INT,
A94DL4GI8ZBUO,28,4,1.0,speaking,DC,TRA,
A94DL4GI8ZBUO,73,81,1.0,filler,filler,filler,
A94DL4GI8ZBUO,59,67,1000.0,filler,filler,filler,
A94DL4GI8ZBUO,2,1,10.0,kissing,PC,TRA,
A94DL4GI8ZBUO,9,4,5.0,embracing,PC,INT,
A94DL4GI8ZBUO,72,80,8.0,filler,filler,filler,
A94DL4GI8ZBUO,6,3,1.0,hugging,PC,TRA,
A94DL4GI8ZBUO,76,84,1.0,filler,filler,filler,
A94DL4GI8ZBUO,56,64,3000.0,filler,filler,filler,
A94DL4GI8ZBUO,66,74,1.0,filler,filler,filler,
A94DL4GI8ZBUO,35,1,2.0,advising,DM,INT,
A94DL4GI8ZBUO,70,78,2.0,filler,filler,filler,
A94DL4GI8ZBUO,60,68,1.0,filler,filler,filler,
A94DL4GI8ZBUO,25,3,2.0,talking,DC,INT,
A94DL4GI8ZBUO,42,4,20.0,encouraging,DM,TRA,
A94DL4GI8ZBUO,21,7,10.0,thanking,DM,INT,
A94DL4GI8ZBUO,13,6,5.0,poking,PC,INT,
A94DL4GI8ZBUO,65,73,50.0,filler,filler,filler,
A94DL4GI8ZBUO,47,5,5.0,recognizing,DM,INT,
A94DL4GI8ZBUO,67,75,20.0,filler,filler,filler,
A94DL4GI8ZBUO,69,77,20.0,filler,filler,filler,
A31ZQLN5HTZZOS,50,6,5.0,supporting,DM,TRA,
A31ZQLN5HTZZOS,58,66,7.0,filler,filler,filler,
A31ZQLN5HTZZOS,24,2,1.0,lecturing,DC,TRA,
A31ZQLN5HTZZOS,68,76,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,12,5,1.0,cuddling,PC,TRA,
A31ZQLN5HTZZOS,74,82,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,62,70,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,77,85,15.0,filler,filler,filler,
A31ZQLN5HTZZOS,63,71,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,39,3,1.0,assuring,DM,INT,
A31ZQLN5HTZZOS,19,1,1.0,scolding,DC,INT,
A31ZQLN5HTZZOS,53,61,2.0,filler,filler,filler,
A31ZQLN5HTZZOS,29,5,2.0,presenting,DC,INT,
A31ZQLN5HTZZOS,79,87,5.0,filler,filler,filler,
A31ZQLN5HTZZOS,55,63,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,71,79,2.0,filler,filler,filler,
A31ZQLN5HTZZOS,64,72,12.0,filler,filler,filler,
A31ZQLN5HTZZOS,75,83,3.0,filler,filler,filler,
A31ZQLN5HTZZOS,78,86,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,32,6,1.0,addressing,DC,TRA,
A31ZQLN5HTZZOS,38,2,1.0,assisting,DM,TRA,
A31ZQLN5HTZZOS,61,69,2.0,filler,filler,filler,
A31ZQLN5HTZZOS,16,7,1.0,shaking,PC,TRA,
A31ZQLN5HTZZOS,54,62,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,57,65,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,3,2,7.0,kicking,PC,INT,
A31ZQLN5HTZZOS,28,4,1.0,speaking,DC,TRA,
A31ZQLN5HTZZOS,73,81,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,59,67,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,2,1,1.0,kissing,PC,TRA,
A31ZQLN5HTZZOS,9,4,1.0,embracing,PC,INT,
A31ZQLN5HTZZOS,72,80,2.0,filler,filler,filler,
A31ZQLN5HTZZOS,6,3,1.0,hugging,PC,TRA,
A31ZQLN5HTZZOS,76,84,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,56,64,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,66,74,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,35,1,1.0,advising,DM,INT,
A31ZQLN5HTZZOS,70,78,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,60,68,1.0,filler,filler,filler,
A31ZQLN5HTZZOS,25,3,4.0,talking,DC,INT,
A31ZQLN5HTZZOS,42,4,5.0,encouraging,DM,TRA,
A31ZQLN5HTZZOS,21,7,2.0,thanking,DM,INT,
A31ZQLN5HTZZOS,13,6,19.0,poking,PC,INT,
A31ZQLN5HTZZOS,65,73,3.0,filler,filler,filler,
A31ZQLN5HTZZOS,47,5,5.0,recognizing,DM,INT,
A31ZQLN5HTZZOS,67,75,2.0,filler,filler,filler,
A31ZQLN5HTZZOS,69,77,1.0,filler,filler,filler,
A39E9936894TJR,50,6,0,supporting,DM,TRA,
A39E9936894TJR,58,66,0,filler,filler,filler,
A39E9936894TJR,24,2,0,lecturing,DC,TRA,
A39E9936894TJR,68,76,0,filler,filler,filler,
A39E9936894TJR,12,5,0,cuddling,PC,TRA,
A39E9936894TJR,74,82,0,filler,filler,filler,
A39E9936894TJR,62,70,0,filler,filler,filler,
A39E9936894TJR,77,85,0,filler,filler,filler,
A39E9936894TJR,63,71,0,filler,filler,filler,
A39E9936894TJR,39,3,0,assuring,DM,INT,
A39E9936894TJR,19,1,0,scolding,DC,INT,
A39E9936894TJR,53,61,0,filler,filler,filler,
A39E9936894TJR,29,5,0,presenting,DC,INT,
A39E9936894TJR,79,87,0,filler,filler,filler,
A39E9936894TJR,55,63,0,filler,filler,filler,
A39E9936894TJR,71,79,0,filler,filler,filler,
A39E9936894TJR,64,72,0,filler,filler,filler,
A39E9936894TJR,75,83,0,filler,filler,filler,
A39E9936894TJR,78,86,0,filler,filler,filler,
A39E9936894TJR,32,6,0,addressing,DC,TRA,
A39E9936894TJR,38,2,0,assisting,DM,TRA,
A39E9936894TJR,61,69,0,filler,filler,filler,
A39E9936894TJR,16,7,0,shaking,PC,TRA,
A39E9936894TJR,54,62,0,filler,filler,filler,
A39E9936894TJR,57,65,0,filler,filler,filler,
A39E9936894TJR,3,2,0,kicking,PC,INT,
A39E9936894TJR,28,4,0,speaking,DC,TRA,
A39E9936894TJR,73,81,0,filler,filler,filler,
A39E9936894TJR,59,67,0,filler,filler,filler,
A39E9936894TJR,2,1,0,kissing,PC,TRA,
A39E9936894TJR,9,4,0,embracing,PC,INT,
A39E9936894TJR,72,80,0,filler,filler,filler,
A39E9936894TJR,6,3,0,hugging,PC,TRA,
A39E9936894TJR,76,84,0,filler,filler,filler,
A39E9936894TJR,56,64,0,filler,filler,filler,
A39E9936894TJR,66,74,0,filler,filler,filler,
A39E9936894TJR,35,1,0,advising,DM,INT,
A39E9936894TJR,70,78,0,filler,filler,filler,
A39E9936894TJR,60,68,0,filler,filler,filler,
A39E9936894TJR,25,3,0,talking,DC,INT,
A39E9936894TJR,42,4,0,encouraging,DM,TRA,
A39E9936894TJR,21,7,0,thanking,DM,INT,
A39E9936894TJR,13,6,0,poking,PC,INT,
A39E9936894TJR,65,73,0,filler,filler,filler,
A39E9936894TJR,47,5,0,recognizing,DM,INT,
A39E9936894TJR,67,75,0,filler,filler,filler,
A39E9936894TJR,69,77,0,filler,filler,filler,
A2S421V2HMNHQQ,50,6,20.0,supporting,DM,TRA,
A2S421V2HMNHQQ,58,66,1.0,filler,filler,filler,
A2S421V2HMNHQQ,24,2,1.0,lecturing,DC,TRA,
A2S421V2HMNHQQ,68,76,1.0,filler,filler,filler,
A2S421V2HMNHQQ,12,5,5.0,cuddling,PC,TRA,
A2S421V2HMNHQQ,74,82,30.0,filler,filler,filler,
A2S421V2HMNHQQ,62,70,2.0,filler,filler,filler,
A2S421V2HMNHQQ,77,85,3.0,filler,filler,filler,
A2S421V2HMNHQQ,63,71,1.0,filler,filler,filler,
A2S421V2HMNHQQ,39,3,1.0,assuring,DM,INT,
A2S421V2HMNHQQ,19,1,1.0,scolding,DC,INT,
A2S421V2HMNHQQ,53,61,2.0,filler,filler,filler,
A2S421V2HMNHQQ,29,5,2.0,presenting,DC,INT,
A2S421V2HMNHQQ,79,87,20.0,filler,filler,filler,
A2S421V2HMNHQQ,55,63,2.0,filler,filler,filler,
A2S421V2HMNHQQ,71,79,2.0,filler,filler,filler,
A2S421V2HMNHQQ,64,72,1.0,filler,filler,filler,
A2S421V2HMNHQQ,75,83,2.0,filler,filler,filler,
A2S421V2HMNHQQ,78,86,3.0,filler,filler,filler,
A2S421V2HMNHQQ,32,6,2.0,addressing,DC,TRA,
A2S421V2HMNHQQ,38,2,1.0,assisting,DM,TRA,
A2S421V2HMNHQQ,61,69,1.0,filler,filler,filler,
A2S421V2HMNHQQ,16,7,1.0,shaking,PC,TRA,
A2S421V2HMNHQQ,54,62,1.0,filler,filler,filler,
A2S421V2HMNHQQ,57,65,1.0,filler,filler,filler,
A2S421V2HMNHQQ,3,2,1.0,kicking,PC,INT,
A2S421V2HMNHQQ,28,4,1.0,speaking,DC,TRA,
A2S421V2HMNHQQ,73,81,2.0,filler,filler,filler,
A2S421V2HMNHQQ,59,67,2.0,filler,filler,filler,
A2S421V2HMNHQQ,2,1,1.0,kissing,PC,TRA,
A2S421V2HMNHQQ,9,4,1.0,embracing,PC,INT,
A2S421V2HMNHQQ,72,80,1.0,filler,filler,filler,
A2S421V2HMNHQQ,6,3,1.0,hugging,PC,TRA,
A2S421V2HMNHQQ,76,84,3.0,filler,filler,filler,
A2S421V2HMNHQQ,56,64,1.0,filler,filler,filler,
A2S421V2HMNHQQ,66,74,1.0,filler,filler,filler,
A2S421V2HMNHQQ,35,1,1.0,advising,DM,INT,
A2S421V2HMNHQQ,70,78,1.0,filler,filler,filler,
A2S421V2HMNHQQ,60,68,1.0,filler,filler,filler,
A2S421V2HMNHQQ,25,3,1.0,talking,DC,INT,
A2S421V2HMNHQQ,42,4,2.0,encouraging,DM,TRA,
A2S421V2HMNHQQ,21,7,2.0,thanking,DM,INT,
A2S421V2HMNHQQ,13,6,1.0,poking,PC,INT,
A2S421V2HMNHQQ,65,73,20.0,filler,filler,filler,
A2S421V2HMNHQQ,47,5,2.0,recognizing,DM,INT,
A2S421V2HMNHQQ,67,75,1.0,filler,filler,filler,
A2S421V2HMNHQQ,69,77,10.0,filler,filler,filler,
ARG392N6HWZCJ,50,6,122.0,supporting,DM,TRA,
ARG392N6HWZCJ,58,66,12.0,filler,filler,filler,
ARG392N6HWZCJ,24,2,1.0,lecturing,DC,TRA,
ARG392N6HWZCJ,68,76,3.0,filler,filler,filler,
ARG392N6HWZCJ,12,5,1.0,cuddling,PC,TRA,
ARG392N6HWZCJ,74,82,3.0,filler,filler,filler,
ARG392N6HWZCJ,62,70,1.0,filler,filler,filler,
ARG392N6HWZCJ,77,85,2.0,filler,filler,filler,
ARG392N6HWZCJ,63,71,0,filler,filler,filler,
ARG392N6HWZCJ,39,3,1.0,assuring,DM,INT,
ARG392N6HWZCJ,19,1,1.0,scolding,DC,INT,
ARG392N6HWZCJ,53,61,3.0,filler,filler,filler,
ARG392N6HWZCJ,29,5,2.0,presenting,DC,INT,
ARG392N6HWZCJ,79,87,6.0,filler,filler,filler,
ARG392N6HWZCJ,55,63,3.0,filler,filler,filler,
ARG392N6HWZCJ,71,79,2.0,filler,filler,filler,
ARG392N6HWZCJ,64,72,1.0,filler,filler,filler,
ARG392N6HWZCJ,75,83,2.0,filler,filler,filler,
ARG392N6HWZCJ,78,86,3.0,filler,filler,filler,
ARG392N6HWZCJ,32,6,2.0,addressing,DC,TRA,
ARG392N6HWZCJ,38,2,1.0,assisting,DM,TRA,
ARG392N6HWZCJ,61,69,1.0,filler,filler,filler,
ARG392N6HWZCJ,16,7,2.0,shaking,PC,TRA,
ARG392N6HWZCJ,54,62,2.0,filler,filler,filler,
ARG392N6HWZCJ,57,65,1.0,filler,filler,filler,
ARG392N6HWZCJ,3,2,2.0,kicking,PC,INT,
ARG392N6HWZCJ,28,4,1.0,speaking,DC,TRA,
ARG392N6HWZCJ,73,81,0,filler,filler,filler,
ARG392N6HWZCJ,59,67,0,filler,filler,filler,
ARG392N6HWZCJ,2,1,1.0,kissing,PC,TRA,
ARG392N6HWZCJ,9,4,2.0,embracing,PC,INT,
ARG392N6HWZCJ,72,80,2.0,filler,filler,filler,
ARG392N6HWZCJ,6,3,1.0,hugging,PC,TRA,
ARG392N6HWZCJ,76,84,2.0,filler,filler,filler,
ARG392N6HWZCJ,56,64,1.0,filler,filler,filler,
ARG392N6HWZCJ,66,74,1.0,filler,filler,filler,
ARG392N6HWZCJ,35,1,2.0,advising,DM,INT,
ARG392N6HWZCJ,70,78,2.0,filler,filler,filler,
ARG392N6HWZCJ,60,68,1.0,filler,filler,filler,
ARG392N6HWZCJ,25,3,1.0,talking,DC,INT,
ARG392N6HWZCJ,42,4,3.0,encouraging,DM,TRA,
ARG392N6HWZCJ,21,7,2.0,thanking,DM,INT,
ARG392N6HWZCJ,13,6,5.0,poking,PC,INT,
ARG392N6HWZCJ,65,73,3.0,filler,filler,filler,
ARG392N6HWZCJ,47,5,2.0,recognizing,DM,INT,
ARG392N6HWZCJ,67,75,2.0,filler,filler,filler,
ARG392N6HWZCJ,69,77,1.0,filler,filler,filler,
AHDBHMH3AY1V2,50,6,2.0,supporting,DM,TRA,
AHDBHMH3AY1V2,58,66,1.0,filler,filler,filler,
AHDBHMH3AY1V2,24,2,1.0,lecturing,DC,TRA,
AHDBHMH3AY1V2,68,76,2.0,filler,filler,filler,
AHDBHMH3AY1V2,12,5,1.0,cuddling,PC,TRA,
AHDBHMH3AY1V2,74,82,2.0,filler,filler,filler,
AHDBHMH3AY1V2,62,70,2.0,filler,filler,filler,
AHDBHMH3AY1V2,77,85,20.0,filler,filler,filler,
AHDBHMH3AY1V2,63,71,1.0,filler,filler,filler,
AHDBHMH3AY1V2,39,3,2.0,assuring,DM,INT,
AHDBHMH3AY1V2,19,1,2.0,scolding,DC,INT,
AHDBHMH3AY1V2,53,61,1.0,filler,filler,filler,
AHDBHMH3AY1V2,29,5,2.0,presenting,DC,INT,
AHDBHMH3AY1V2,79,87,1.0,filler,filler,filler,
AHDBHMH3AY1V2,55,63,2.0,filler,filler,filler,
AHDBHMH3AY1V2,71,79,2.0,filler,filler,filler,
AHDBHMH3AY1V2,64,72,1.0,filler,filler,filler,
AHDBHMH3AY1V2,75,83,2.0,filler,filler,filler,
AHDBHMH3AY1V2,78,86,2.0,filler,filler,filler,
AHDBHMH3AY1V2,32,6,1.0,addressing,DC,TRA,
AHDBHMH3AY1V2,38,2,1.0,assisting,DM,TRA,
AHDBHMH3AY1V2,61,69,2.0,filler,filler,filler,
AHDBHMH3AY1V2,16,7,1.0,shaking,PC,TRA,
AHDBHMH3AY1V2,54,62,1.0,filler,filler,filler,
AHDBHMH3AY1V2,57,65,1.0,filler,filler,filler,
AHDBHMH3AY1V2,3,2,4.0,kicking,PC,INT,
AHDBHMH3AY1V2,28,4,1.0,speaking,DC,TRA,
AHDBHMH3AY1V2,73,81,1.0,filler,filler,filler,
AHDBHMH3AY1V2,59,67,1.0,filler,filler,filler,
AHDBHMH3AY1V2,2,1,1.0,kissing,PC,TRA,
AHDBHMH3AY1V2,9,4,1.0,embracing,PC,INT,
AHDBHMH3AY1V2,72,80,4.0,filler,filler,filler,
AHDBHMH3AY1V2,6,3,1.0,hugging,PC,TRA,
AHDBHMH3AY1V2,76,84,1.0,filler,filler,filler,
AHDBHMH3AY1V2,56,64,100.0,filler,filler,filler,
AHDBHMH3AY1V2,66,74,1.0,filler,filler,filler,
AHDBHMH3AY1V2,35,1,2.0,advising,DM,INT,
AHDBHMH3AY1V2,70,78,2.0,filler,filler,filler,
AHDBHMH3AY1V2,60,68,1.0,filler,filler,filler,
AHDBHMH3AY1V2,25,3,2.0,talking,DC,INT,
AHDBHMH3AY1V2,42,4,2.0,encouraging,DM,TRA,
AHDBHMH3AY1V2,21,7,2.0,thanking,DM,INT,
AHDBHMH3AY1V2,13,6,2.0,poking,PC,INT,
AHDBHMH3AY1V2,65,73,80.0,filler,filler,filler,
AHDBHMH3AY1V2,47,5,2.0,recognizing,DM,INT,
AHDBHMH3AY1V2,67,75,15.0,filler,filler,filler,
AHDBHMH3AY1V2,69,77,1.0,filler,filler,filler,
AW5FP8MFB3F7X,50,6,1.0,supporting,DM,TRA,
AW5FP8MFB3F7X,58,66,2.0,filler,filler,filler,
AW5FP8MFB3F7X,24,2,1.0,lecturing,DC,TRA,
AW5FP8MFB3F7X,68,76,1.0,filler,filler,filler,
AW5FP8MFB3F7X,12,5,1.0,cuddling,PC,TRA,
AW5FP8MFB3F7X,74,82,1.0,filler,filler,filler,
AW5FP8MFB3F7X,62,70,2.0,filler,filler,filler,
AW5FP8MFB3F7X,77,85,1.0,filler,filler,filler,
AW5FP8MFB3F7X,63,71,1.0,filler,filler,filler,
AW5FP8MFB3F7X,39,3,2.0,assuring,DM,INT,
AW5FP8MFB3F7X,19,1,1.0,scolding,DC,INT,
AW5FP8MFB3F7X,53,61,1.0,filler,filler,filler,
AW5FP8MFB3F7X,29,5,1.0,presenting,DC,INT,
