workerId,pair,rating,event,eventCat,construction
A1O3ABR69LGPIE,63,1.0,filler,filler,filler
A1O3ABR69LGPIE,79,7.0,filler,filler,filler
A1O3ABR69LGPIE,72,4.0,filler,filler,filler
A1O3ABR69LGPIE,83,5.0,filler,filler,filler
A1O3ABR69LGPIE,86,7.0,filler,filler,filler
A1O3ABR69LGPIE,6,2.0,addressing,DC,TRA
A1O3ABR69LGPIE,2,1.0,assisting,DM,TRA
A1O3ABR69LGPIE,69,2.0,filler,filler,filler
A1O3ABR69LGPIE,7,2.0,shaking,PC,TRA
A1O3ABR69LGPIE,62,1.0,filler,filler,filler
A1O3ABR69LGPIE,65,4.0,filler,filler,filler
A1O3ABR69LGPIE,2,2.0,kicking,PC,INT
A1O3ABR69LGPIE,4,1.0,speaking,DC,TRA
A1O3ABR69LGPIE,81,6.0,filler,filler,filler
A1O3ABR69LGPIE,67,6.0,filler,filler,filler
A1O3ABR69LGPIE,1,1.0,kissing,PC,TRA
A1O3ABR69LGPIE,4,1.0,embracing,PC,INT
A1O3ABR69LGPIE,80,7.0,filler,filler,filler
A1O3ABR69LGPIE,3,1.0,hugging,PC,TRA
A1O3ABR69LGPIE,84,7.0,filler,filler,filler
A1O3ABR69LGPIE,64,2.0,filler,filler,filler
A1O3ABR69LGPIE,74,5.0,filler,filler,filler
A1O3ABR69LGPIE,1,2.0,advising,DM,INT
A1O3ABR69LGPIE,78,7.0,filler,filler,filler
A1O3ABR69LGPIE,68,6.0,filler,filler,filler
A1O3ABR69LGPIE,3,1.0,talking,DC,INT
A1O3ABR69LGPIE,4,4.0,encouraging,DM,TRA
A1O3ABR69LGPIE,7,1.0,thanking,DM,INT
A1O3ABR69LGPIE,6,1.0,poking,PC,INT
A1O3ABR69LGPIE,73,1.0,filler,filler,filler
A1O3ABR69LGPIE,5,2.0,recognizing,DM,INT
A1O3ABR69LGPIE,75,1.0,filler,filler,filler
A248P03SBIGVNH,6,2.0,supporting,DM,TRA
A248P03SBIGVNH,66,5.0,filler,filler,filler
A248P03SBIGVNH,2,2.0,lecturing,DC,TRA
A248P03SBIGVNH,76,6.0,filler,filler,filler
A248P03SBIGVNH,5,2.0,cuddling,PC,TRA
A248P03SBIGVNH,82,7.0,filler,filler,filler
A248P03SBIGVNH,70,1.0,filler,filler,filler
A248P03SBIGVNH,85,6.0,filler,filler,filler
A248P03SBIGVNH,71,7.0,filler,filler,filler
A248P03SBIGVNH,3,3.0,assuring,DM,INT
A248P03SBIGVNH,1,4.0,scolding,DC,INT
A248P03SBIGVNH,61,6.0,filler,filler,filler
A248P03SBIGVNH,5,3.0,presenting,DC,INT
A248P03SBIGVNH,87,5.0,filler,filler,filler
A248P03SBIGVNH,63,3.0,filler,filler,filler
A248P03SBIGVNH,79,7.0,filler,filler,filler
A248P03SBIGVNH,72,7.0,filler,filler,filler
A248P03SBIGVNH,83,6.0,filler,filler,filler
A248P03SBIGVNH,86,7.0,filler,filler,filler
A248P03SBIGVNH,6,1.0,addressing,DC,TRA
A248P03SBIGVNH,2,2.0,assisting,DM,TRA
A248P03SBIGVNH,69,3.0,filler,filler,filler
A248P03SBIGVNH,7,2.0,shaking,PC,TRA
A248P03SBIGVNH,62,2.0,filler,filler,filler
A248P03SBIGVNH,65,5.0,filler,filler,filler
A248P03SBIGVNH,2,2.0,kicking,PC,INT
A248P03SBIGVNH,4,3.0,speaking,DC,TRA
A248P03SBIGVNH,81,6.0,filler,filler,filler
A248P03SBIGVNH,67,5.0,filler,filler,filler
A248P03SBIGVNH,1,1.0,kissing,PC,TRA
A248P03SBIGVNH,4,2.0,embracing,PC,INT
A248P03SBIGVNH,80,7.0,filler,filler,filler
A248P03SBIGVNH,3,1.0,hugging,PC,TRA
A248P03SBIGVNH,84,7.0,filler,filler,filler
A248P03SBIGVNH,64,0,filler,filler,filler
A248P03SBIGVNH,74,7.0,filler,filler,filler
A248P03SBIGVNH,1,3.0,advising,DM,INT
A248P03SBIGVNH,78,6.0,filler,filler,filler
A248P03SBIGVNH,68,6.0,filler,filler,filler
A248P03SBIGVNH,3,1.0,talking,DC,INT
A248P03SBIGVNH,4,5.0,encouraging,DM,TRA
A248P03SBIGVNH,7,2.0,thanking,DM,INT
A248P03SBIGVNH,6,1.0,poking,PC,INT
A248P03SBIGVNH,73,1.0,filler,filler,filler
A248P03SBIGVNH,5,2.0,recognizing,DM,INT
A248P03SBIGVNH,75,2.0,filler,filler,filler
ABSK944CGG5N,6,1.0,supporting,DM,TRA
ABSK944CGG5N,66,6.0,filler,filler,filler
ABSK944CGG5N,2,2.0,lecturing,DC,TRA
ABSK944CGG5N,76,7.0,filler,filler,filler
ABSK944CGG5N,5,1.0,cuddling,PC,TRA
ABSK944CGG5N,82,7.0,filler,filler,filler
ABSK944CGG5N,70,1.0,filler,filler,filler
ABSK944CGG5N,85,7.0,filler,filler,filler
ABSK944CGG5N,71,6.0,filler,filler,filler
ABSK944CGG5N,3,1.0,assuring,DM,INT
ABSK944CGG5N,1,1.0,scolding,DC,INT
ABSK944CGG5N,61,7.0,filler,filler,filler
ABSK944CGG5N,5,1.0,presenting,DC,INT
ABSK944CGG5N,87,2.0,filler,filler,filler
ABSK944CGG5N,63,1.0,filler,filler,filler
ABSK944CGG5N,79,7.0,filler,filler,filler
ABSK944CGG5N,72,7.0,filler,filler,filler
ABSK944CGG5N,83,3.0,filler,filler,filler
ABSK944CGG5N,86,7.0,filler,filler,filler
ABSK944CGG5N,6,1.0,addressing,DC,TRA
ABSK944CGG5N,2,1.0,assisting,DM,TRA
ABSK944CGG5N,69,1.0,filler,filler,filler
ABSK944CGG5N,7,1.0,shaking,PC,TRA
ABSK944CGG5N,62,1.0,filler,filler,filler
ABSK944CGG5N,65,2.0,filler,filler,filler
ABSK944CGG5N,2,1.0,kicking,PC,INT
ABSK944CGG5N,4,1.0,speaking,DC,TRA
ABSK944CGG5N,81,7.0,filler,filler,filler
ABSK944CGG5N,67,7.0,filler,filler,filler
ABSK944CGG5N,1,1.0,kissing,PC,TRA
ABSK944CGG5N,4,1.0,embracing,PC,INT
ABSK944CGG5N,80,7.0,filler,filler,filler
ABSK944CGG5N,3,1.0,hugging,PC,TRA
ABSK944CGG5N,84,7.0,filler,filler,filler
ABSK944CGG5N,64,1.0,filler,filler,filler
ABSK944CGG5N,74,7.0,filler,filler,filler
ABSK944CGG5N,1,1.0,advising,DM,INT
ABSK944CGG5N,78,7.0,filler,filler,filler
ABSK944CGG5N,68,7.0,filler,filler,filler
ABSK944CGG5N,3,1.0,talking,DC,INT
ABSK944CGG5N,4,1.0,encouraging,DM,TRA
ABSK944CGG5N,7,1.0,thanking,DM,INT
ABSK944CGG5N,6,1.0,poking,PC,INT
ABSK944CGG5N,73,1.0,filler,filler,filler
ABSK944CGG5N,5,1.0,recognizing,DM,INT
ABSK944CGG5N,75,1.0,filler,filler,filler
A1JKSAQ8UNCE7B,6,1.0,supporting,DM,TRA
A1JKSAQ8UNCE7B,66,4.0,filler,filler,filler
A1JKSAQ8UNCE7B,2,1.0,lecturing,DC,TRA
A1JKSAQ8UNCE7B,76,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,5,1.0,cuddling,PC,TRA
A1JKSAQ8UNCE7B,82,6.0,filler,filler,filler
A1JKSAQ8UNCE7B,70,1.0,filler,filler,filler
A1JKSAQ8UNCE7B,85,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,71,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,3,1.0,assuring,DM,INT
A1JKSAQ8UNCE7B,1,1.0,scolding,DC,INT
A1JKSAQ8UNCE7B,61,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,5,1.0,presenting,DC,INT
A1JKSAQ8UNCE7B,87,6.0,filler,filler,filler
A1JKSAQ8UNCE7B,63,4.0,filler,filler,filler
A1JKSAQ8UNCE7B,79,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,72,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,83,0,filler,filler,filler
A1JKSAQ8UNCE7B,86,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,6,2.0,addressing,DC,TRA
A1JKSAQ8UNCE7B,2,1.0,assisting,DM,TRA
A1JKSAQ8UNCE7B,69,2.0,filler,filler,filler
A1JKSAQ8UNCE7B,7,2.0,shaking,PC,TRA
A1JKSAQ8UNCE7B,62,1.0,filler,filler,filler
A1JKSAQ8UNCE7B,65,6.0,filler,filler,filler
A1JKSAQ8UNCE7B,2,1.0,kicking,PC,INT
A1JKSAQ8UNCE7B,4,1.0,speaking,DC,TRA
A1JKSAQ8UNCE7B,81,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,67,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,1,1.0,kissing,PC,TRA
A1JKSAQ8UNCE7B,4,1.0,embracing,PC,INT
A1JKSAQ8UNCE7B,80,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,3,1.0,hugging,PC,TRA
A1JKSAQ8UNCE7B,84,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,64,1.0,filler,filler,filler
A1JKSAQ8UNCE7B,74,6.0,filler,filler,filler
A1JKSAQ8UNCE7B,1,1.0,advising,DM,INT
A1JKSAQ8UNCE7B,78,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,68,7.0,filler,filler,filler
A1JKSAQ8UNCE7B,3,1.0,talking,DC,INT
A1JKSAQ8UNCE7B,4,2.0,encouraging,DM,TRA
A1JKSAQ8UNCE7B,7,1.0,thanking,DM,INT
A1JKSAQ8UNCE7B,6,1.0,poking,PC,INT
A1JKSAQ8UNCE7B,73,1.0,filler,filler,filler
A1JKSAQ8UNCE7B,5,1.0,recognizing,DM,INT
A1JKSAQ8UNCE7B,75,1.0,filler,filler,filler
A16UAN46CNIRHY,6,1.0,supporting,DM,TRA
A16UAN46CNIRHY,66,7.0,filler,filler,filler
A16UAN46CNIRHY,2,1.0,lecturing,DC,TRA
A16UAN46CNIRHY,76,7.0,filler,filler,filler
A16UAN46CNIRHY,5,2.0,cuddling,PC,TRA
A16UAN46CNIRHY,82,7.0,filler,filler,filler
A16UAN46CNIRHY,70,1.0,filler,filler,filler
A16UAN46CNIRHY,85,7.0,filler,filler,filler
A16UAN46CNIRHY,71,7.0,filler,filler,filler
A16UAN46CNIRHY,3,2.0,assuring,DM,INT
A16UAN46CNIRHY,1,2.0,scolding,DC,INT
A16UAN46CNIRHY,61,7.0,filler,filler,filler
A16UAN46CNIRHY,5,2.0,presenting,DC,INT
A16UAN46CNIRHY,87,6.0,filler,filler,filler
A16UAN46CNIRHY,63,2.0,filler,filler,filler
A16UAN46CNIRHY,79,7.0,filler,filler,filler
A16UAN46CNIRHY,72,7.0,filler,filler,filler
A16UAN46CNIRHY,83,7.0,filler,filler,filler
A16UAN46CNIRHY,86,7.0,filler,filler,filler
A16UAN46CNIRHY,6,3.0,addressing,DC,TRA
A16UAN46CNIRHY,2,1.0,assisting,DM,TRA
A16UAN46CNIRHY,69,3.0,filler,filler,filler
A16UAN46CNIRHY,7,6.0,shaking,PC,TRA
A16UAN46CNIRHY,62,1.0,filler,filler,filler
A16UAN46CNIRHY,65,7.0,filler,filler,filler
A16UAN46CNIRHY,2,4.0,kicking,PC,INT
A16UAN46CNIRHY,4,1.0,speaking,DC,TRA
A16UAN46CNIRHY,81,7.0,filler,filler,filler
A16UAN46CNIRHY,67,7.0,filler,filler,filler
A16UAN46CNIRHY,1,1.0,kissing,PC,TRA
A16UAN46CNIRHY,4,2.0,embracing,PC,INT
A16UAN46CNIRHY,80,7.0,filler,filler,filler
A16UAN46CNIRHY,3,1.0,hugging,PC,TRA
A16UAN46CNIRHY,84,7.0,filler,filler,filler
A16UAN46CNIRHY,64,1.0,filler,filler,filler
A16UAN46CNIRHY,74,7.0,filler,filler,filler
A16UAN46CNIRHY,1,1.0,advising,DM,INT
A16UAN46CNIRHY,78,7.0,filler,filler,filler
A16UAN46CNIRHY,68,7.0,filler,filler,filler
A16UAN46CNIRHY,3,1.0,talking,DC,INT
A16UAN46CNIRHY,4,7.0,encouraging,DM,TRA
A16UAN46CNIRHY,7,1.0,thanking,DM,INT
A16UAN46CNIRHY,6,2.0,poking,PC,INT
A16UAN46CNIRHY,73,1.0,filler,filler,filler
A16UAN46CNIRHY,5,2.0,recognizing,DM,INT
A16UAN46CNIRHY,75,2.0,filler,filler,filler
A26RO8GGTQAXGG,6,1.0,supporting,DM,TRA
A26RO8GGTQAXGG,66,6.0,filler,filler,filler
A26RO8GGTQAXGG,2,1.0,lecturing,DC,TRA
A26RO8GGTQAXGG,76,3.0,filler,filler,filler
A26RO8GGTQAXGG,5,1.0,cuddling,PC,TRA
A26RO8GGTQAXGG,82,2.0,filler,filler,filler
A26RO8GGTQAXGG,70,0,filler,filler,filler
A26RO8GGTQAXGG,85,5.0,filler,filler,filler
A26RO8GGTQAXGG,71,5.0,filler,filler,filler
A26RO8GGTQAXGG,3,1.0,assuring,DM,INT
A26RO8GGTQAXGG,1,1.0,scolding,DC,INT
A26RO8GGTQAXGG,61,6.0,filler,filler,filler
A26RO8GGTQAXGG,5,1.0,presenting,DC,INT
A26RO8GGTQAXGG,87,1.0,filler,filler,filler
A26RO8GGTQAXGG,63,1.0,filler,filler,filler
A26RO8GGTQAXGG,79,7.0,filler,filler,filler
A26RO8GGTQAXGG,72,3.0,filler,filler,filler
A26RO8GGTQAXGG,83,5.0,filler,filler,filler
A26RO8GGTQAXGG,86,6.0,filler,filler,filler
A26RO8GGTQAXGG,6,1.0,addressing,DC,TRA
A26RO8GGTQAXGG,2,1.0,assisting,DM,TRA
A26RO8GGTQAXGG,69,1.0,filler,filler,filler
A26RO8GGTQAXGG,7,1.0,shaking,PC,TRA
A26RO8GGTQAXGG,62,1.0,filler,filler,filler
A26RO8GGTQAXGG,65,1.0,filler,filler,filler
A26RO8GGTQAXGG,2,1.0,kicking,PC,INT
A26RO8GGTQAXGG,4,1.0,speaking,DC,TRA
A26RO8GGTQAXGG,81,6.0,filler,filler,filler
A26RO8GGTQAXGG,67,5.0,filler,filler,filler
A26RO8GGTQAXGG,1,1.0,kissing,PC,TRA
A26RO8GGTQAXGG,4,1.0,embracing,PC,INT
A26RO8GGTQAXGG,80,2.0,filler,filler,filler
A26RO8GGTQAXGG,3,1.0,hugging,PC,TRA
A26RO8GGTQAXGG,84,7.0,filler,filler,filler
A26RO8GGTQAXGG,64,1.0,filler,filler,filler
A26RO8GGTQAXGG,74,7.0,filler,filler,filler
A26RO8GGTQAXGG,1,1.0,advising,DM,INT
A26RO8GGTQAXGG,78,6.0,filler,filler,filler
A26RO8GGTQAXGG,68,7.0,filler,filler,filler
A26RO8GGTQAXGG,3,1.0,talking,DC,INT
A26RO8GGTQAXGG,4,1.0,encouraging,DM,TRA
A26RO8GGTQAXGG,7,1.0,thanking,DM,INT
A26RO8GGTQAXGG,6,1.0,poking,PC,INT
A26RO8GGTQAXGG,73,1.0,filler,filler,filler
A26RO8GGTQAXGG,5,1.0,recognizing,DM,INT
A26RO8GGTQAXGG,75,1.0,filler,filler,filler
A179FA3NA9FQ47,6,1.0,supporting,DM,TRA
A179FA3NA9FQ47,66,7.0,filler,filler,filler
A179FA3NA9FQ47,2,1.0,lecturing,DC,TRA
A179FA3NA9FQ47,76,7.0,filler,filler,filler
A179FA3NA9FQ47,5,1.0,cuddling,PC,TRA
A179FA3NA9FQ47,82,1.0,filler,filler,filler
A179FA3NA9FQ47,70,1.0,filler,filler,filler
A179FA3NA9FQ47,85,5.0,filler,filler,filler
A179FA3NA9FQ47,71,4.0,filler,filler,filler
A179FA3NA9FQ47,3,1.0,assuring,DM,INT
A179FA3NA9FQ47,1,1.0,scolding,DC,INT
A179FA3NA9FQ47,61,7.0,filler,filler,filler
A179FA3NA9FQ47,5,1.0,presenting,DC,INT
A179FA3NA9FQ47,87,6.0,filler,filler,filler
A179FA3NA9FQ47,63,1.0,filler,filler,filler
A179FA3NA9FQ47,79,7.0,filler,filler,filler
A179FA3NA9FQ47,72,7.0,filler,filler,filler
A179FA3NA9FQ47,83,7.0,filler,filler,filler
A179FA3NA9FQ47,86,1.0,filler,filler,filler
A179FA3NA9FQ47,6,1.0,addressing,DC,TRA
A179FA3NA9FQ47,2,1.0,assisting,DM,TRA
A179FA3NA9FQ47,69,1.0,filler,filler,filler
A179FA3NA9FQ47,7,1.0,shaking,PC,TRA
A179FA3NA9FQ47,62,1.0,filler,filler,filler
A179FA3NA9FQ47,65,7.0,filler,filler,filler
A179FA3NA9FQ47,2,1.0,kicking,PC,INT
A179FA3NA9FQ47,4,1.0,speaking,DC,TRA
A179FA3NA9FQ47,81,7.0,filler,filler,filler
A179FA3NA9FQ47,67,7.0,filler,filler,filler
A179FA3NA9FQ47,1,1.0,kissing,PC,TRA
A179FA3NA9FQ47,4,1.0,embracing,PC,INT
A179FA3NA9FQ47,80,7.0,filler,filler,filler
A179FA3NA9FQ47,3,1.0,hugging,PC,TRA
A179FA3NA9FQ47,84,7.0,filler,filler,filler
A179FA3NA9FQ47,64,1.0,filler,filler,filler
A179FA3NA9FQ47,74,7.0,filler,filler,filler
A179FA3NA9FQ47,1,1.0,advising,DM,INT
A179FA3NA9FQ47,78,7.0,filler,filler,filler
A179FA3NA9FQ47,68,7.0,filler,filler,filler
A179FA3NA9FQ47,3,1.0,talking,DC,INT
A179FA3NA9FQ47,4,1.0,encouraging,DM,TRA
A179FA3NA9FQ47,7,1.0,thanking,DM,INT
A179FA3NA9FQ47,6,1.0,poking,PC,INT
A179FA3NA9FQ47,73,1.0,filler,filler,filler
A179FA3NA9FQ47,5,1.0,recognizing,DM,INT
A179FA3NA9FQ47,75,1.0,filler,filler,filler
A31OXALMWB83OU,6,1.0,supporting,DM,TRA
A31OXALMWB83OU,66,2.0,filler,filler,filler
A31OXALMWB83OU,2,1.0,lecturing,DC,TRA
A31OXALMWB83OU,76,3.0,filler,filler,filler
A31OXALMWB83OU,5,1.0,cuddling,PC,TRA
A31OXALMWB83OU,82,4.0,filler,filler,filler
A31OXALMWB83OU,70,1.0,filler,filler,filler
A31OXALMWB83OU,85,3.0,filler,filler,filler
A31OXALMWB83OU,71,5.0,filler,filler,filler
A31OXALMWB83OU,3,6.0,assuring,DM,INT
A31OXALMWB83OU,1,7.0,scolding,DC,INT
A31OXALMWB83OU,61,7.0,filler,filler,filler
A31OXALMWB83OU,5,3.0,presenting,DC,INT
A31OXALMWB83OU,87,1.0,filler,filler,filler
A31OXALMWB83OU,63,1.0,filler,filler,filler
A31OXALMWB83OU,79,1.0,filler,filler,filler
A31OXALMWB83OU,72,4.0,filler,filler,filler
A31OXALMWB83OU,83,7.0,filler,filler,filler
A31OXALMWB83OU,86,7.0,filler,filler,filler
A31OXALMWB83OU,6,1.0,addressing,DC,TRA
A31OXALMWB83OU,2,1.0,assisting,DM,TRA
A31OXALMWB83OU,69,1.0,filler,filler,filler
A31OXALMWB83OU,7,2.0,shaking,PC,TRA
A31OXALMWB83OU,62,1.0,filler,filler,filler
A31OXALMWB83OU,65,1.0,filler,filler,filler
A31OXALMWB83OU,2,1.0,kicking,PC,INT
A31OXALMWB83OU,4,1.0,speaking,DC,TRA
A31OXALMWB83OU,81,7.0,filler,filler,filler
A31OXALMWB83OU,67,7.0,filler,filler,filler
A31OXALMWB83OU,1,1.0,kissing,PC,TRA
A31OXALMWB83OU,4,3.0,embracing,PC,INT
A31OXALMWB83OU,80,7.0,filler,filler,filler
A31OXALMWB83OU,3,1.0,hugging,PC,TRA
A31OXALMWB83OU,84,7.0,filler,filler,filler
A31OXALMWB83OU,64,3.0,filler,filler,filler
A31OXALMWB83OU,74,4.0,filler,filler,filler
A31OXALMWB83OU,1,1.0,advising,DM,INT
A31OXALMWB83OU,78,7.0,filler,filler,filler
A31OXALMWB83OU,68,7.0,filler,filler,filler
A31OXALMWB83OU,3,1.0,talking,DC,INT
A31OXALMWB83OU,4,3.0,encouraging,DM,TRA
A31OXALMWB83OU,7,1.0,thanking,DM,INT
A31OXALMWB83OU,6,1.0,poking,PC,INT
A31OXALMWB83OU,73,1.0,filler,filler,filler
A31OXALMWB83OU,5,1.0,recognizing,DM,INT
A31OXALMWB83OU,75,1.0,filler,filler,filler
ANZUE8VX5IMDO,6,4.0,supporting,DM,TRA
ANZUE8VX5IMDO,66,5.0,filler,filler,filler
ANZUE8VX5IMDO,2,3.0,lecturing,DC,TRA
ANZUE8VX5IMDO,76,5.0,filler,filler,filler
ANZUE8VX5IMDO,5,2.0,cuddling,PC,TRA
ANZUE8VX5IMDO,82,6.0,filler,filler,filler
ANZUE8VX5IMDO,70,1.0,filler,filler,filler
ANZUE8VX5IMDO,85,5.0,filler,filler,filler
ANZUE8VX5IMDO,71,5.0,filler,filler,filler
ANZUE8VX5IMDO,3,2.0,assuring,DM,INT
ANZUE8VX5IMDO,1,1.0,scolding,DC,INT
ANZUE8VX5IMDO,61,4.0,filler,filler,filler
ANZUE8VX5IMDO,5,1.0,presenting,DC,INT
ANZUE8VX5IMDO,87,2.0,filler,filler,filler
ANZUE8VX5IMDO,63,2.0,filler,filler,filler
ANZUE8VX5IMDO,79,6.0,filler,filler,filler
ANZUE8VX5IMDO,72,6.0,filler,filler,filler
ANZUE8VX5IMDO,83,5.0,filler,filler,filler
ANZUE8VX5IMDO,86,5.0,filler,filler,filler
ANZUE8VX5IMDO,6,1.0,addressing,DC,TRA
ANZUE8VX5IMDO,2,1.0,assisting,DM,TRA
ANZUE8VX5IMDO,69,3.0,filler,filler,filler
ANZUE8VX5IMDO,7,4.0,shaking,PC,TRA
ANZUE8VX5IMDO,62,1.0,filler,filler,filler
ANZUE8VX5IMDO,65,6.0,filler,filler,filler
ANZUE8VX5IMDO,2,2.0,kicking,PC,INT
ANZUE8VX5IMDO,4,3.0,speaking,DC,TRA
ANZUE8VX5IMDO,81,5.0,filler,filler,filler
ANZUE8VX5IMDO,67,6.0,filler,filler,filler
ANZUE8VX5IMDO,1,1.0,kissing,PC,TRA
ANZUE8VX5IMDO,4,1.0,embracing,PC,INT
ANZUE8VX5IMDO,80,7.0,filler,filler,filler
ANZUE8VX5IMDO,3,2.0,hugging,PC,TRA
ANZUE8VX5IMDO,84,7.0,filler,filler,filler
ANZUE8VX5IMDO,64,1.0,filler,filler,filler
ANZUE8VX5IMDO,74,6.0,filler,filler,filler
ANZUE8VX5IMDO,1,2.0,advising,DM,INT
ANZUE8VX5IMDO,78,6.0,filler,filler,filler
ANZUE8VX5IMDO,68,7.0,filler,filler,filler
ANZUE8VX5IMDO,3,1.0,talking,DC,INT
ANZUE8VX5IMDO,4,3.0,encouraging,DM,TRA
ANZUE8VX5IMDO,7,1.0,thanking,DM,INT
ANZUE8VX5IMDO,6,1.0,poking,PC,INT
ANZUE8VX5IMDO,73,1.0,filler,filler,filler
ANZUE8VX5IMDO,5,2.0,recognizing,DM,INT
ANZUE8VX5IMDO,75,2.0,filler,filler,filler
AMG9Y1YLBTKIV,6,2.0,supporting,DM,TRA
AMG9Y1YLBTKIV,66,6.0,filler,filler,filler
AMG9Y1YLBTKIV,2,1.0,lecturing,DC,TRA
AMG9Y1YLBTKIV,76,7.0,filler,filler,filler
AMG9Y1YLBTKIV,5,5.0,cuddling,PC,TRA
AMG9Y1YLBTKIV,82,7.0,filler,filler,filler
AMG9Y1YLBTKIV,70,1.0,filler,filler,filler
AMG9Y1YLBTKIV,85,7.0,filler,filler,filler
AMG9Y1YLBTKIV,71,7.0,filler,filler,filler
AMG9Y1YLBTKIV,3,2.0,assuring,DM,INT
AMG9Y1YLBTKIV,1,1.0,scolding,DC,INT
AMG9Y1YLBTKIV,61,6.0,filler,filler,filler
AMG9Y1YLBTKIV,5,1.0,presenting,DC,INT
AMG9Y1YLBTKIV,87,2.0,filler,filler,filler
AMG9Y1YLBTKIV,63,1.0,filler,filler,filler
AMG9Y1YLBTKIV,79,7.0,filler,filler,filler
AMG9Y1YLBTKIV,72,6.0,filler,filler,filler
AMG9Y1YLBTKIV,83,6.0,filler,filler,filler
AMG9Y1YLBTKIV,86,7.0,filler,filler,filler
AMG9Y1YLBTKIV,6,1.0,addressing,DC,TRA
AMG9Y1YLBTKIV,2,1.0,assisting,DM,TRA
AMG9Y1YLBTKIV,69,1.0,filler,filler,filler
AMG9Y1YLBTKIV,7,3.0,shaking,PC,TRA
AMG9Y1YLBTKIV,62,3.0,filler,filler,filler
AMG9Y1YLBTKIV,65,5.0,filler,filler,filler
AMG9Y1YLBTKIV,2,1.0,kicking,PC,INT
AMG9Y1YLBTKIV,4,2.0,speaking,DC,TRA
AMG9Y1YLBTKIV,81,7.0,filler,filler,filler
AMG9Y1YLBTKIV,67,7.0,filler,filler,filler
AMG9Y1YLBTKIV,1,1.0,kissing,PC,TRA
AMG9Y1YLBTKIV,4,1.0,embracing,PC,INT
AMG9Y1YLBTKIV,80,5.0,filler,filler,filler
AMG9Y1YLBTKIV,3,2.0,hugging,PC,TRA
AMG9Y1YLBTKIV,84,6.0,filler,filler,filler
AMG9Y1YLBTKIV,64,1.0,filler,filler,filler
AMG9Y1YLBTKIV,74,3.0,filler,filler,filler
AMG9Y1YLBTKIV,1,1.0,advising,DM,INT
AMG9Y1YLBTKIV,78,3.0,filler,filler,filler
AMG9Y1YLBTKIV,68,2.0,filler,filler,filler
AMG9Y1YLBTKIV,3,1.0,talking,DC,INT
AMG9Y1YLBTKIV,4,3.0,encouraging,DM,TRA
AMG9Y1YLBTKIV,7,1.0,thanking,DM,INT
AMG9Y1YLBTKIV,6,1.0,poking,PC,INT
AMG9Y1YLBTKIV,73,1.0,filler,filler,filler
AMG9Y1YLBTKIV,5,2.0,recognizing,DM,INT
AMG9Y1YLBTKIV,75,2.0,filler,filler,filler
A1ING769NXJIHR,6,1.0,supporting,DM,TRA
A1ING769NXJIHR,66,7.0,filler,filler,filler
A1ING769NXJIHR,2,2.0,lecturing,DC,TRA
A1ING769NXJIHR,76,7.0,filler,filler,filler
A1ING769NXJIHR,5,3.0,cuddling,PC,TRA
A1ING769NXJIHR,82,5.0,filler,filler,filler
A1ING769NXJIHR,70,6.0,filler,filler,filler
A1ING769NXJIHR,85,5.0,filler,filler,filler
A1ING769NXJIHR,71,4.0,filler,filler,filler
A1ING769NXJIHR,3,1.0,assuring,DM,INT
A1ING769NXJIHR,1,1.0,scolding,DC,INT
A1ING769NXJIHR,61,7.0,filler,filler,filler
A1ING769NXJIHR,5,1.0,presenting,DC,INT
A1ING769NXJIHR,87,3.0,filler,filler,filler
A1ING769NXJIHR,63,1.0,filler,filler,filler
A1ING769NXJIHR,79,7.0,filler,filler,filler
A1ING769NXJIHR,72,6.0,filler,filler,filler
A1ING769NXJIHR,83,7.0,filler,filler,filler
A1ING769NXJIHR,86,3.0,filler,filler,filler
A1ING769NXJIHR,6,1.0,addressing,DC,TRA
A1ING769NXJIHR,2,1.0,assisting,DM,TRA
A1ING769NXJIHR,69,2.0,filler,filler,filler
A1ING769NXJIHR,7,2.0,shaking,PC,TRA
A1ING769NXJIHR,62,1.0,filler,filler,filler
A1ING769NXJIHR,65,7.0,filler,filler,filler
A1ING769NXJIHR,2,1.0,kicking,PC,INT
A1ING769NXJIHR,4,1.0,speaking,DC,TRA
A1ING769NXJIHR,81,3.0,filler,filler,filler
A1ING769NXJIHR,67,4.0,filler,filler,filler
A1ING769NXJIHR,1,1.0,kissing,PC,TRA
A1ING769NXJIHR,4,1.0,embracing,PC,INT
A1ING769NXJIHR,80,3.0,filler,filler,filler
A1ING769NXJIHR,3,1.0,hugging,PC,TRA
A1ING769NXJIHR,84,4.0,filler,filler,filler
A1ING769NXJIHR,64,2.0,filler,filler,filler
A1ING769NXJIHR,74,5.0,filler,filler,filler
A1ING769NXJIHR,1,1.0,advising,DM,INT
